iso2,country,authority,roles,website,access_state,http_status,final_url,title,candidate_link_count,candidate_urls,error
CA,Canada,Alberta Securities Commission,securities,http://www.albertasecurities.com/,reachable,200,https://www.asc.ca/,ASC | Home Page Alberta Securities Commission,19,https://www.asc.ca/en/enforcement/asc-proceedings;https://www.asc.ca/en/Enforcement/ASC-Proceedings;https://www.asc.ca/en/enforcement/office-of-the-whistleblower;https://www.asc.ca/en/issuer-regulation/decisions-and-orders;https://www.asc.ca/en/registrant-and-market-regulation/decisions-and-orders-registrants;https://www.asc.ca/en/enforcement;https://www.asc.ca/en/enforcement/asc-proceedings/appearing-before-the-asc;https://www.asc.ca/en/enforcement/asc-proceedings/guidelines-for-using-electronic-documents-in-asc-enforcement-hearings;https://www.asc.ca/en/enforcement/asc-proceedings/remote-hearing-guidelines;https://www.asc.ca/en/enforcement/asc-proceedings/status-of-current-proceedings;https://www.asc.ca/en/enforcement/asc-proceedings/other-proceedings;https://www.asc.ca/en/enforcement/notices-decisions-and-orders;https://www.asc.ca/en/enforcement/unpaid-orders;https://www.asc.ca/en/enforcement/investment-caution-list;https://www.asc.ca/en/enforcement/automatic-reciprocation;https://www.asc.ca/;https://www.asc.ca/en/news-and-publications/news-releases/2026/07/9-asc-sanctions-glenn-hunter-kyle-watters-hw-associates-inc-and-hw-tradefx-llc;https://www.asc.ca/en/Enforcement/Investment-Caution-List;https://www.asc.ca/en/Enforcement/Notices-Decisions-and-Orders,
CA,Canada,Autorité des marchés financiers*,securities;insurance,http://www.lautorite.qc.ca/,reachable,200,http://lautorite.qc.ca/,l'Autorité | AMF,0,,
CA,Canada,Bank of Canada,central_banking,http://www.bankofcanada.ca/,challenge-protected,200,https://www.bankofcanada.ca/,Bank of Canada,3,https://www.bankofcanada.ca/markets/market-notices/?content_type%5B%5D=388;https://www.bankofcanada.ca/2026/06/bank-canada-begin-publishing-notices-violation-payment-service-providers/;https://www.bankofcanada.ca/feed/?content_type=notices&post_type[0]=post&post_type[1]=page,
CA,Canada,British Columbia Securities Commission,securities,http://www.bcsc.bc.ca/,challenge-protected,200,https://www.bcsc.bc.ca/,Home | BCSC,20,https://www.bcsc.bc.ca/about/media-room/enforcement-faqs;https://www.bcsc.bc.ca/securities-law/law-and-policy/instruments-and-policies;https://www.bcsc.bc.ca/securities-law/law-and-policy/instruments-and-policies---prior-to-2000;https://www.bcsc.bc.ca/securities-law/law-and-policy/bc-notices;https://www.bcsc.bc.ca/enforcement;https://www.bcsc.bc.ca/enforcement/administrative-enforcement;https://www.bcsc.bc.ca/enforcement/administrative-enforcement/notices-of-hearing-and-temporary-orders;https://www.bcsc.bc.ca/enforcement/administrative-enforcement/settlements;https://www.bcsc.bc.ca/hearings/decisions;https://www.bcsc.bc.ca/enforcement/administrative-enforcement/automatic-reciprocal-orders;https://www.bcsc.bc.ca/enforcement/administrative-enforcement/administrative-penalties-imposed-by-notice;https://www.bcsc.bc.ca/enforcement/administrative-enforcement/administrative-sanctions;https://www.bcsc.bc.ca/enforcement/administrative-enforcement/administrative-sanctions/returning-funds-to-investors;https://www.bcsc.bc.ca/enforcement/administrative-enforcement/administrative-sanctions/sanction-payment-status-list;https://www.bcsc.bc.ca/enforcement/administrative-enforcement/administrative-sanctions/disciplined-list;https://www.bcsc.bc.ca/enforcement/criminal-enforcement;https://www.bcsc.bc.ca/enforcement/criminal-enforcement/past-cases;https://www.bcsc.bc.ca/enforcement/early-intervention;https://www.bcsc.bc.ca/enforcement/early-intervention/operation-avalanche-protecting-canadians-from-crypto-fraud;https://www.bcsc.bc.ca/enforcement/early-intervention/investment-caution-list,
CA,Canada,Canadian Association of Pension Supervisory Authorities,pensions,https://www.capsa-acor.org/,reachable,200,https://www.capsa-acor.org/,Home Page,0,,
CA,Canada,Financial Transactions and Reports Analysis Centre of Canada (FINTRAC-CANAFE),financial_intelligence,https://fintrac-canafe.canada.ca/intro-eng,reachable,200,https://fintrac-canafe.canada.ca/intro-eng,Financial Transactions and Reports Analysis Centre of Canada,2,https://fintrac-canafe.canada.ca/assess-eval/1-eng;https://fintrac-canafe.canada.ca/pen/4-eng,
CA,Canada,Office of the Superintendent of Financial Institutions,prudential_supervision;insurance,http://www.osfi-bsif.gc.ca/,reachable,200,https://www.osfi-bsif.gc.ca/en,Office of the Superintendent of Financial Institutions,1,https://www.osfi-bsif.gc.ca/en/guidance/guidance-library/regulatory-notice-using-natural-catastrophe-bonds-minimum-capital-test-guideline,
CA,Canada,Ontario Securities Commission*,securities,http://www.osc.ca/,reachable,200,https://www.osc.ca/en,Homepage | OSC,20,https://www.osc.ca/en/industry/registration-and-compliance/opportunity-be-heard-and-directors-decisions;https://www.osc.ca/en/industry/companies/issuer-related-instruments-policies-and-notices;https://www.osc.ca/en/securities-law/orders-rulings-and-decisions;https://www.osc.ca/en/investors/investor-advisory-panel/investor-advisory-panel-notices-and-information;https://www.osc.ca/en/enforcement;https://www.osc.ca/en/enforcement/court-proceedings;https://www.osc.ca/en/enforcement/sanctions;https://www.osc.ca/en/enforcement/sanctions/allocation-and-use-funds-sanctions-and-settlements;https://www.osc.ca/en/enforcement/osc-sanctions/individuals-or-companies-unpaid-osc-sanctions;https://www.osc.ca/en/enforcement/sanctions/returning-funds-harmed-investors;https://www.osc.ca/en/enforcement/cease-trade-and-freeze-orders;https://www.osc.ca/en/enforcement/mediation-program;https://www.osc.ca/en/enforcement/osc-whistleblower-program;https://www.osc.ca/en/enforcement/osc-whistleblower-program/award-eligibility-and-process;https://www.osc.ca/en/enforcement/osc-whistleblower-program/whistleblower-protections;https://www.osc.ca/en/enforcement/osc-whistleblower-program/submit-whistleblower-report;https://www.osc.ca/en/enforcement/osc-whistleblower-program/update-osc-whistleblower-program-2016-2022;https://www.osc.ca/en/enforcement/investigation-resources;https://www.osc.ca/en/enforcement/automatically-reciprocated-orders-and-settlement-agreements;https://capitalmarketstribunal.ca/en/notices,
KY,Cayman Islands,Cayman Islands Monetary Authority,central_banking;prudential_supervision,http://www.cimoney.com.ky/,network-error,,http://www.cimoney.com.ky/,,0,,fetch failed
KY,Cayman Islands,Cayman Islands Monetary Authority,securities;insurance,http://www.cima.ky/,challenge-protected,200,https://www.cima.ky/,"Monetary, Regulatory and Advisory Body of the Cayman Islands- CIMA",11,https://www.cima.ky/general-industry-notices;https://www.cima.ky/general-public-notices;https://www.cima.ky/warning-notices;https://www.cima.ky/decision-notices;https://www.cima.ky/administrative-fines;https://www.cima.ky/general-notices;https://www.cima.ky/financial-sanctions-notices;https://www.cima.ky/enforcement-1;https://www.cima.ky/sanctions-overview;https://www.cima.ky/un-and-uk-sanctions;https://www.cima.ky/privacy-policy,
KY,Cayman Islands,Financial Reporting Authority (FRA),financial_intelligence,http://www.fra.gov.ky/,access-blocked,403,http://www.fra.gov.ky/,403 - Forbidden,0,,
CF,Central African Republic,Bank of Central African States,central_banking;prudential_supervision,https://www.beac.int/,challenge-protected,200,https://www.beac.int/,Accueil - BEAC,2,https://www.beac.int/politique-monetaire/decisions-de-politique-monetaire/;https://www.beac.int/p-des-changes/circulaires-et-decisions/,
CF,Central African Republic,Commission de Surveillance du Marché Financier de l'Afrique Centrale (Securities and Exchange Commission of Central Africa),securities,http://www.cosumaf.org/,challenge-protected,403,https://www.cosumaf.org/,Just a moment...,0,,
CF,Central African Republic,Conférence Interafricaine des Marchés d'Assurances (CIMA),insurance,http://cima-afrique.org/,reachable,200,https://cima-afrique.org/,CIMA – Conférence Interafricaine des Marchés d’Assurance,2,https://cima-afrique.org/decisions-du-cma/;https://cima-afrique.org/decisions-de-la-crca/,
TD,Chad,Agence Nationale d Investigation Financiere du Tchad (ANIF),financial_intelligence,https://anif-tchad.td/fr/,http-error,500,https://anif-tchad.td/fr/,,0,,
TD,Chad,Bank of Central African States,central_banking,https://www.beac.int/,challenge-protected,200,https://www.beac.int/,Accueil - BEAC,2,https://www.beac.int/politique-monetaire/decisions-de-politique-monetaire/;https://www.beac.int/p-des-changes/circulaires-et-decisions/,
